TotalSteps,TotalDistance,VeryActiveDistance,ModeratelyActiveDistance,LightActiveDistance,VeryActiveMinutes,FairlyActiveMinutes,LightlyActiveMinutes,SedentaryMinutes,Calories,Nivel_Pasos_Alta Actividad,Nivel_Pasos_Baja Actividad,Nivel_Sedentarismo_Alto Sedentarismo,Nivel_Sedentarismo_Bajo Sedentarismo
0.19617187344109752,0.5810467409357517,-0.5799198540785361,-0.4044381851613567,1.3097276391040176,-0.7621398584331922,-0.7205487612000817,0.27820333436393513,0.8834252536666866,-1.1117047934300326,0,1,1,0
-1.468748900709418,-1.4603141524896819,-0.5799198540785361,-0.4044381851613567,-1.5412915825822564,-0.7621398584331922,-0.7205487612000817,-1.1540653146745925,1.3781114804795915,-1.4364474343603555,0,1,1,0
-0.622810479198165,-0.2568767461201397,-0.5799198540785361,-0.4044381851613567,0.14230526475632302,-0.7621398584331922,-0.7205487612000817,-0.3356260866525767,1.095433636586503,-1.266954564751985,0,1,1,0
-0.44639067885708755,-0.060326820785445205,-0.03846813647225929,1.2678106717958588,-0.8225066795061433,-0.21790353107070867,0.35855085011485516,-0.8369201138160614,1.1378353131704662,-1.1373423703455843,0,1,1,0
0.5093444134254449,1.094835123499015,0.5502949777914252,-0.40443818516134994,0.6874239534570529,-0.14533868742237752,-0.3771988848726018,-0.06963333754542156,0.9187599841533226,-1.0661268789134961,1,0,1,0
-1.1606169264491015,-0.8051476661969065,-0.5799198540785361,-0.4044381851613567,-0.6247202470343738,-0.7621398584331922,-0.7205487612000817,-0.6936932489122086,1.2191051932897292,-1.3068352399539547,0,1,1,0
-0.7095958716640863,-0.34653110523881875,-0.5799198540785361,-0.4044381851613567,0.01687971660278754,-0.7621398584331922,-0.7205487612000817,-0.5913883454094566,1.1837704628030932,-1.2911678318388953,0,1,1,0
-0.4082577033796373,-0.03618904863662043,-0.5799198540785361,-0.4044381851613567,-1.34302272159551,-0.7621398584331922,-0.7205487612000817,-0.23332118314982472,1.060098906099867,-1.261257325437418,0,1,1,0
-0.9173548415067464,-0.5568740784639397,-0.5799198540785361,-0.4044381851613567,-0.2870361010468726,-0.7621398584331922,-0.7205487612000817,-0.10032480859624715,1.0141637564672399,-1.2569843959514928,0,1,1,0
0.07147266052920552,0.4534617262029394,-0.5799198540785361,-0.4044381851613567,1.1312374846224447,-0.7621398584331922,-0.7205487612000817,0.18612892121145838,0.915226511104659,-1.1259478917164503,0,1,1,0
-0.4680870269735679,-0.09825747639957154,0.024613621294128033,-0.4044381851613468,-0.6295443021551009,-0.1816211092465431,0.16235092078486665,-0.2435516735000999,0.9434942954939679,-1.047610851141153,0,1,1,0
-0.37582275872065657,-0.005154958073985894,-0.5799198540785361,-0.4044381851613567,0.4848134083572827,-0.7621398584331922,-0.7205487612000817,-0.06963333754542156,1.0035633373212491,-1.225649579721374,0,1,1,0
-1.1803408792822656,-1.3968664487120872,-0.5799198540785361,-0.4044381851613567,-0.6584886328794881,-0.7621398584331922,-0.7205487612000817,-0.7039237392624837,1.2226386663383928,-1.3538374642991329,0,1,1,0
0.03399715014619405,0.4155309883762524,0.0035863895940284416,1.6528680054464744,-0.35457287273710136,-0.14533868742237752,1.045250602769815,-0.560696874358631,0.9858959720779311,-0.9721224302231394,0,1,1,0
-1.1950242663913986,-0.8430783629173132,-0.5799198540785361,-0.4044381851613545,-0.7694420156708324,-0.7621398584331922,-0.47529884953759605,-0.9596859980193637,1.293308127311665,-1.3552617741277746,0,1,1,0
-1.2758924730073709,-0.9258362391970646,-0.5799198540785361,-0.4044381851613567,-0.793562348781761,-0.7621398584331922,-0.7205487612000817,-0.6016188357597319,1.1873039358517568,-1.3509888446418494,0,1,1,0
-0.3808633244446874,0.02243113770686339,-0.5799198540785313,1.0037713647868554,-0.5185909768710301,-0.36303321836737096,0.4076008324473523,0.1554374501606328,0.8056888465960872,-0.9934870776527659,0,1,1,0
2.671171827077017,-0.4937711371688673,0.5723735460100894,4.205247929483632,-1.4491520435153993,2.412572051181295,2.369600125747237,-0.38677853840395265,0.23326621271258288,0.48067359499146284,1,0,1,0
-0.23161874800708027,0.23967042934579402,-0.5799198540785315,-0.4044381851613502,0.13265715451486385,-0.5081629056640332,-0.4262488672050989,-0.43793099015532866,1.0848332174405122,-1.2185280305781652,0,1,1,0
-1.3394474321364547,-0.9879046258537353,-0.5799198540785361,-0.4044381851613567,-1.4766491807064723,-0.7621398584331922,-0.7205487612000817,-1.1540653146745925,1.3781114804795915,-1.4506905326467732,0,1,1,0
-1.319066014208852,-0.9672151773369385,-0.5799198540785361,-0.4044381851613567,-0.8562751228585264,-0.7621398584331922,-0.7205487612000817,-0.9289945269685381,1.300375073408992,-1.402263998472953,0,1,1,0
-1.2583600704890028,-0.9051467495739874,-0.5799198540785361,-0.4044381851613567,-0.7790901259122964,-0.7621398584331922,-0.7205487612000817,-0.9392250173188134,1.3039085464576556,-1.3994153788156694,0,1,1,0
-1.4211922588783452,-1.0741107435529504,-0.5799198540785361,-0.4044381851613567,-1.0009968914949898,-0.7621398584331922,-0.7205487612000817,-1.0926823725729413,1.3569106421876098,-1.4407203638462807,0,1,1,0
-1.3385708120105362,-0.9879046258537353,-0.5799198540785361,-0.4044381851613567,-0.8803953984621815,-0.7621398584331922,-0.7205487612000817,-0.2742431445509255,1.0742327982945212,-1.2512871566369257,0,1,1,0
-1.0486287053630263,-0.6913555760356795,-0.5799198540785361,-0.4044381851613567,-0.47035031064917765,-0.7621398584331922,-0.7205487612000817,-0.5811578550591814,1.1802369897544296,-1.3182297185830887,0,1,1,0
-1.420096483720947,-1.0706625021334832,-0.5799198540785361,-0.4044381851613567,-0.9961728363742578,-0.7621398584331922,-0.7205487612000817,-1.2052177664259685,1.3957788457229094,-1.4592363916186237,0,1,1,0
-1.1490017097806828,-0.7948029419385081,-0.5799198540785361,-0.4044381851613567,-0.6150721367929097,-0.7621398584331922,-0.7205487612000817,-0.714154229612759,1.2261721393870564,-1.3666562527569088,0,1,1,0
-1.112841129586549,-0.7568722452180979,-0.5799198540785361,-0.4044381851613567,-0.5571834178368715,-0.7621398584331922,-0.7205487612000817,-0.9903774690701893,1.3215759117009738,-1.415082786930729,0,1,1,0
-1.1485633997177236,-0.7948029419385081,-0.5799198540785361,-0.4044381851613567,-0.6150721367929097,-0.7621398584331922,-0.7205487612000817,-1.0415299208215654,-0.226085283613686,-1.9235613957558397,0,1,1,0
0.5439709083992216,1.2189719790249172,-0.5799198540785353,2.1259383540002625,1.0299322120725547,-0.6895750147848612,1.7810003377572718,0.4828131413694391,0.6254817211142433,1.2056472977701223,1,0,1,0
-0.046213591375339286,0.5465643267410892,0.618633480816745,-0.40443818516134683,-0.2677397655494074,0.3263327962917749,0.0642509561198724,-0.7550761910138598,1.0777662713431848,0.7826272786635174,0,1,1,0
0.6191410841967241,1.3051782611492537,-0.5799198540785342,2.411980914735067,0.9189788292812103,-0.5807277493123644,2.124350214084752,0.4418911799683383,0.6042808828222616,1.24410366314345,1,0,1,0
-0.6462600675664821,-0.1396364556457293,-0.579919854078535,-0.4044381851613551,0.12300904427340466,-0.6532925929606955,-0.5243488318700932,-0.3970090287542279,1.0919001635378394,0.5661321847099688,0,1,1,0
1.5533989833942559,-1.0768693449097784,1.5753734004965239,1.6638696323093751,0.9141548891750252,1.088263654599252,1.3395504967647978,0.03267156595733041,0.6396156133088977,1.6243943873908016,1,0,1,0
0.11946761242323777,0.7362176870242885,-0.5799198540785243,-0.40443818516135044,0.17124959548070537,0.29005037446760934,-0.082898990877619,-0.23332118314982472,0.9116930380559954,0.93787704998547,0,1,1,0
-0.23665931373111107,0.3293248706770372,-0.017440842106065894,1.4328352058890625,-0.3593969278578285,-0.21790353107070867,0.8981006557723236,-0.8983030559177125,1.1201679479271482,0.6458935351139078,0,1,1,0
0.6671360360907563,1.360350123860713,-0.5799198540785342,2.378976034146376,1.0154601617249104,-0.5807277493123644,2.124350214084752,0.7078839290754935,0.5124105835570079,1.3495025904629405,1,0,1,0
-1.2658113415593093,-0.8499748457562477,-0.5799198540785361,-0.4044381851613567,-0.692257076231871,-0.7621398584331922,-0.7205487612000817,-0.8573810945166117,1.275640762068347,0.11035303954460343,0,1,1,0
-1.531646394744063,-1.4603141524896823,-0.5799198540785361,-0.4044381851613567,-1.5412915825822568,-0.7621398584331922,-0.7205487612000817,-1.7474337549905539,1.5830529173020806,-0.30269681076150895,0,1,1,0
-0.9947165676190449,-0.539632789154046,-0.5799198540785361,-0.4044381851613567,-0.2580916553079434,-0.7621398584331922,-0.7205487612000817,-1.2563702181773444,1.4134462109662276,-0.012137605718588514,0,1,1,0
-0.3451410543135127,0.20518801515113153,-0.5799198540785361,-0.4044381851613504,-1.5412915825822406,-0.7621398584331922,0.015200973787375267,-0.49931393225697984,1.0989671096351665,0.4621575672191199,0,1,1,0
-1.071859138699864,-0.6292871482727285,-0.5799198540785361,-0.4044381851613567,-0.3786931483407517,-0.7621398584331922,-0.7205487612000817,-1.225678747126519,1.4028457918202368,0.0861397724576934,0,1,1,0
-1.0150979855466478,-0.5637705613028707,-0.579919854078533,-0.40443818516135605,-0.6005999139234451,-0.4718804838398677,-0.6714987788675846,-1.1745262953751427,1.3533771691389462,0.2057817980636018,0,1,1,0
0.37412575900253214,1.02587029510969,-0.5799198540785319,1.4878434713532815,0.7211924543167142,-0.36303321836737096,1.2905005144323005,0.14520695981035758,0.7456198047688058,1.097399750793348,0,1,1,0
-1.1351949427974681,-0.701700300294078,-0.5799198540785361,-0.4044381851613567,-0.4799984208906368,-0.7621398584331922,-0.7205487612000817,-0.9289945269685381,1.300375073408992,0.1943873194344677,0,1,1,0
0.2614800728220181,0.8982852803768812,-0.579919854078535,-0.1492002058726147,0.5378781296998623,-0.6532925929606955,1.8791003024222661,0.18612892121145838,0.717352020379497,1.0760351033637214,0,1,1,0
-1.1036366182644057,-0.6637696446799517,-0.5799198540785361,-0.4044381851613567,-0.4269338145626041,-0.7621398584331922,-0.7205487612000817,-0.9085335462679878,0.8445570501313868,0.20720610789224359,0,1,1,0
2.1917975900943283,-1.003766561047046,-0.5799198540785327,3.0500760596815235,3.022268932181531,-0.4355980620157021,2.7619999844072143,1.9764647325096178,-0.4875622892147929,2.1271757569013454,1,0,1,0
-0.45581434521071035,0.0776030004183227,-0.5799198540785349,-0.40443818516134583,0.01687971660278754,-0.6532925929606955,0.4566508147798494,-0.6425407971608326,-0.16248276873774106,0.4892194539633134,0,1,1,0
-0.976088389943279,-0.5189433406372491,-0.5799198540785357,-0.40443818516135327,-0.4076375940796809,-0.7258574366090267,-0.3771988848726018,-0.6220798164602822,-0.9610476777357162,0.32399951384086845,0,1,0,1
1.0164691562692376,1.7603464573690333,-0.5799198540785323,4.095231660854658,0.6488315124912114,-0.39931564019153654,3.8901495780546482,0.12474597910980718,0.5689461523356255,1.383686026350343,1,0,1,0
-1.2936440305572183,-0.8810090596377234,-0.5799198540785361,-0.4044381851613567,-1.46121219281868,-0.7621398584331922,-0.7205487612000817,-1.604206890086701,1.5335842946207903,-0.1859034048128841,0,1,1,0
-0.8434995958981214,-0.36032407091668445,-0.5799198540785334,-0.4044381851613508,-0.5137668067357511,-0.5444453274881988,-0.13194897321011612,-1.3075226699287203,1.3675110613336006,0.15735526388978174,0,1,1,0
0.345197294847225,0.994836040121934,-0.5799198540785319,-0.4044381851613537,1.3579684203404168,-0.36303321836737096,-0.4262488672050989,1.6388585509505365,0.35340429636714554,1.38938326566491,0,1,1,0
1.1308680827015885,1.89137979573387,1.1338011587979013,-0.40443818516134805,1.1939503162064882,0.7254394363575962,0.11330093845236952,0.34981676681586155,0.653749505503552,1.4976308126416844,1,0,1,0
-0.32607456657478756,-1.2916949908739237,-0.5799198540785361,-0.4044381851613567,0.8128496166251401,-0.7621398584331922,-0.7205487612000817,0.8818022650301718,0.1307954943013383,0.9036936140980676,0,1,1,0
-0.3438261241246351,0.20518801515113153,0.6764584933241999,-0.4044381851613529,-0.5330631422332213,0.3988976399401061,-0.4262488672050989,0.9636461878323733,0.5124105835570079,0.9336041204995447,0,1,1,0
0.20932117532987346,0.8362167704013693,-0.5799198540785315,-0.4044381851613478,0.8562659976971667,-0.3267507965432054,0.2114009031173638,-0.5504663840083558,1.060098906099867,0.6359233663134154,0,1,1,0
-1.5084159614072257,-1.4603141524896819,-0.5799198540785361,-0.4044381851613567,-1.5412915825822566,-0.7621398584331922,-0.7205487612000817,-1.6348983611375267,-0.8515100132271444,-1.5333005027079956,0,1,1,0
-0.3319917524247367,0.06725819394736363,-0.5799198540785361,-0.4044381851613567,0.595766791148627,-0.7621398584331922,-0.7205487612000817,1.3319438404422805,0.519477529654335,-0.45937089191210334,0,1,1,0
-0.7194578480806683,-0.33618638098042036,-0.5799198540785361,-0.4044381851613567,0.03135188196497872,-0.7621398584331922,-0.7205487612000817,0.4009692185672375,0.8410235770827232,-0.7015035627812037,0,1,1,0
-0.06023951339003364,-1.4603141524896672,-0.5799198540785361,-0.4044381851613567,0.981691660865254,-0.7621398584331922,-0.7205487612000817,1.6797805123516372,-0.3921585169008755,-0.3169399090479266,0,1,1,0
-0.9572410572360335,-0.5844600098196676,-0.5799198540785361,-0.4044381851613567,-0.315980431771255,-0.7621398584331922,-0.7205487612000817,-0.3356260866525767,-1.5087360002785752,-0.8937853896478423,0,1,0,1
-1.0514777207722612,-0.6810108517772812,-0.5799198540785361,-0.4044381851613567,-0.4510540901662545,-0.7621398584331922,-0.7205487612000817,-0.6323103068105574,1.1979043549977475,-0.9906384579954823,0,1,1,0
-0.8079964807984263,-0.42928898151857015,-0.5799198540785353,-0.4044381851613539,-0.29186015616760463,-0.6895750147848612,-0.32814890254010465,-0.10032480859624715,0.978829025980604,-0.7969323213002021,0,1,1,0
-0.7922173185318953,-0.41204777442123713,-0.5799198540785361,-0.4044381851613515,-0.30633232152979584,-0.7621398584331922,-0.13194897321011612,0.0838240177087064,0.9081595650073317,-0.767021814898725,0,1,1,0
-1.756499457042132,-1.460314152489685,-0.5799198540785361,-0.4044381851613567,-1.5412915825822606,-0.7621398584331922,-0.7205487612000817,-2.0338874847982593,1.6819901626646616,-1.4051126181302365,0,1,1,0
-1.7979197579917763,-1.4603141524896852,-0.5799198540785361,-0.4044381851613567,-1.541291582582261,-0.7621398584331922,-0.7205487612000817,-2.125961897950736,1.713791420102634,-1.4293258852171467,0,1,1,0
-0.03459837470692052,0.3741520913426588,-0.5799198540785354,-0.404438185161351,0.7163682841814353,-0.6895750147848612,-0.082898990877619,1.0147986395837494,0.5760130984329528,-0.41379297739556675,0,1,1,0
-0.6223721691352058,-0.2361872976033429,-0.5799198540785361,-0.4044381851613567,0.17124959548070537,-0.7621398584331922,-0.7205487612000817,0.11451548875953199,0.9399608224453042,-0.7485057871263819,0,1,1,0
-1.0172895358614438,-0.6465284375826187,-0.5799198540785361,-0.4044381851613567,-0.40281353895894895,-0.7621398584331922,-0.7205487612000817,-0.714154229612759,1.2261721393870564,-1.0077301759391835,0,1,1,0
-1.7987963781176948,-1.4603141524896852,-0.5799198540785361,-0.4044381851613567,-1.541291582582261,-0.7621398584331922,-0.7205487612000817,-2.125961897950736,1.713791420102634,-1.4307501950457884,0,1,1,0
-0.2859691958140209,0.11553373824501316,-0.5799198540785361,-0.4044381851613567,0.6584796227326706,-0.7621398584331922,-0.7205487612000817,0.9534156974820982,0.6502160324548885,-0.5134946654004905,0,1,1,0
-0.7214302433639846,-1.4603141524896741,-0.5799198540785361,-0.4044381851613567,-1.5412915825822455,-0.7621398584331922,-0.7205487612000817,0.3907387282169623,0.4523415417297265,-0.7072008020957707,0,1,1,0
-0.9199847018845015,-0.539632789154046,-0.5799198540785361,-0.4044381851613567,-0.2629157104286754,-0.7621398584331922,-0.7205487612000817,-0.2537821638503751,-2.6005791723156295,-0.8396616161594551,0,1,0,1
-1.235787102246604,-0.8741125356925084,-0.5799198540785361,-0.4044381851613539,-0.8418028999890617,-0.7621398584331922,-0.3771988848726018,-1.3689056120303715,-1.3037945634560861,-1.1558583981179273,0,1,0,1
-0.9101227254679196,-1.367901192014175,-0.5799198540785361,-0.4044381851613567,-1.4120067788306834,-0.7621398584331922,-0.7205487612000817,-0.2537821638503751,1.067165852197194,-0.8695721225609322,0,1,1,0
-1.3438305327660467,-0.9879046258537353,-0.5799198540785361,-0.4044381851613567,-0.8803953984621815,-0.7621398584331922,-0.7205487612000817,-1.2461397278270692,1.409912737917564,-1.1444639194887931,0,1,1,0
-1.3094231928237494,-0.9499739291333252,-0.5799198540785361,-0.4044381851613567,-0.8273307346268706,-0.7621398584331922,-0.7205487612000817,-0.9085335462679878,1.293308127311665,-1.0874915263431224,0,1,1,0
-1.7900301768585107,-1.4603141524896852,-0.5799198540785361,-0.4044381851613567,-1.541291582582261,-0.7621398584331922,-0.7205487612000817,-2.115731407600461,1.7102579470539705,-1.426477265559863,0,1,1,0
-1.799672998243613,-1.4603141524896852,-0.5799198540785361,-0.4044381851613567,-1.541291582582261,-0.7621398584331922,-0.7205487612000817,-2.136192388301011,-0.8585769593244716,-2.403553808008115,0,1,1,0
-1.6510858869004448,-1.4603141524896837,-0.5799198540785361,-0.4044381851613567,-1.5412915825822586,-0.7621398584331922,-0.7205487612000817,-1.5735154190358756,-0.7773070792052087,-0.18875202447016762,0,1,1,0
-1.7216538070368756,-1.4603141524896845,-0.5799198540785361,-0.4044381851613567,-1.54129158258226,-0.7621398584331922,-0.7205487612000817,-1.808816697092205,0.11312812905802026,-0.28702940264644955,0,1,1,0
-1.3256406651532398,-1.46031415248968,-0.5799198540785361,-0.4044381851613523,-1.010645001736449,-0.7621398584331922,-0.2790989202076075,-1.235909237476794,1.194370881949084,0.04341047759844039,0,1,1,0
-1.5849010673936057,-1.460314152489683,-0.5799198540785361,-0.4044381851613567,-1.5412915825822577,-0.7621398584331922,-0.7205487612000817,-1.6144373804369763,-0.04587815813184204,-0.18732771464152584,0,1,1,0
-1.7461991705625908,-1.4603141524896848,-0.5799198540785361,-0.4044381851613567,-1.5412915825822602,-0.7621398584331922,-0.7205487612000817,-1.9622740523463331,1.6572558513240163,-0.3440017957921202,0,1,1,0
-1.7670188985531528,-1.460314152489685,-0.5799198540785361,-0.4044381851613567,-1.5412915825822606,-0.7621398584331922,-0.7205487612000817,-2.0338874847982593,1.6819901626646616,-0.369639372707672,0,1,1,0
-1.1542614305361931,-0.7568722452180979,-0.5799198540785361,-0.4044381851613567,-0.5571834178368715,-0.7621398584331922,-0.7205487612000817,-0.6527712875111078,1.2049713010950747,0.20863041772088536,0,1,1,0
-1.3416389824512507,-0.9603186533917236,-0.5799198540785357,-0.40443818516135405,-0.9913487812535258,-0.7258574366090267,-0.4262488672050989,-1.3689056120303715,1.427580103160882,-0.04062380229142385,0,1,1,0
-1.7663614334587139,-1.460314152489685,-0.5799198540785361,-0.4044381851613567,-1.5412915825822606,-0.7621398584331922,-0.7205487612000817,-2.013426504097709,1.2332390854843835,-0.35966920390717966,0,1,1,0
-0.9754309248488402,-0.5637705613028707,-0.5799198540785361,-0.4044381851613567,-0.2870361010468726,-0.7621398584331922,-0.7205487612000817,-0.17193824104817354,0.36753818856179993,0.40660948390209095,0,1,1,0
-1.4325883205152843,-1.4203145150282253,-0.5799198540785361,-0.4044381851613567,-1.4853324914252417,-0.7621398584331922,-0.7205487612000817,-1.1642958050248677,0.7526867508661331,-0.002167436918096147,0,1,1,0
-1.2070777931227767,-0.8154923904553049,-0.048981752322306456,-0.4044381851613564,-1.5412915825822573,-0.2541859528948742,-0.6714987788675846,-1.4200580637817475,1.4169796840148912,0.08329115280040987,0,1,1,0
-0.9690754289359318,-0.5568740784639397,-0.5189408257487671,-0.4044381851613535,-1.4853324914252417,-0.1816211092465431,-0.32814890254010465,-1.1745262953751427,1.300375073408992,0.21717627669273595,0,1,1,0
-1.5090734265016645,-1.460314152489682,-0.5799198540785322,-0.4044381851613567,-1.5412915825822602,-0.39931564019153654,-0.7205487612000817,-1.9622740523463331,1.6219211208373803,-0.22435977018621178,0,1,1,0
-1.4082621120210488,-1.0327318054130765,-0.5799198540785361,-0.4044381851613567,-0.9431081725389516,-0.7621398584331922,-0.7205487612000817,-1.2461397278270692,1.409912737917564,-0.020683464690439118,0,1,1,0
-1.341419827419771,-0.9603186533917236,-0.5799198540785361,-0.4044381851613567,-0.8418028999890617,-0.7621398584331922,-0.7205487612000817,-1.0312994304712901,1.335709803895628,0.04341047759844039,0,1,1,0
-1.468748900709418,-1.1016967160149589,-0.5799198540785361,-0.4044381851613567,-1.0395893899681048,-0.7621398584331922,-0.7205487612000817,-1.645128851487802,1.5477181868154446,-0.17593323601239172,0,1,1,0
-1.799672998243613,-1.4603141524896852,-0.5799198540785361,-0.4044381851613567,-1.541291582582261,-0.7621398584331922,-0.7205487612000817,-2.136192388301011,0.04245866808474812,-1.3808993510433265,0,1,1,0
