Id,ActivityDate,TotalSteps,TotalDistance,VeryActiveDistance,ModeratelyActiveDistance,LightActiveDistance,SedentaryActiveDistance,VeryActiveMinutes,FairlyActiveMinutes,LightlyActiveMinutes,SedentaryMinutes,Calories,Nivel_Pasos,Nivel_Sedentarismo,TotalMinutesAsleep,TotalTimeInBed,Eficiencia_Sueño
1644430081,2016-10-05,9167.0,665999984741211.0,0.879999995231628,0.810000002384186,496999979019165.0,0.0099999997764825,12.0,19,155,1254,2799.0,Baja Actividad,Alto Sedentarismo,,,
1644430081,2016-11-05,1329.0,0.970000028610229,0.0,0.0,0.949999988079071,0.0099999997764825,0.0,0,49,713,1276.0,Baja Actividad,Alto Sedentarismo,,,
1844505072,2016-12-04,6697.0,442999982833862.0,0.0,0.0,442999982833862.0,0.0,0.0,0,339,1101,2030.0,Baja Actividad,Alto Sedentarismo,,,
1844505072,2016-04-13,4929.0,325999999046326.0,0.0,0.0,325999999046326.0,0.0,0.0,0,248,1192,1860.0,Baja Actividad,Alto Sedentarismo,,,
1844505072,2016-04-14,7937.0,5.25,0.0,0.0,523000001907349.0,0.0,0.0,0,373,843,2130.0,Baja Actividad,Alto Sedentarismo,,,
1844505072,2016-04-15,3844.0,253999996185303.0,0.0,0.0,253999996185303.0,0.0,0.0,0,176,527,1725.0,Baja Actividad,Bajo Sedentarismo,644.0,961.0,0.67
1844505072,2016-04-16,3414.0,225999999046326.0,0.0,0.0,225999999046326.0,0.0,0.0,0,147,1293,1657.0,Baja Actividad,Alto Sedentarismo,,,
1844505072,2016-04-17,4525.0,299000000953674.0,0.140000000596046,0.259999990463257,258999991416931.0,0.0,2.0,8,199,1231,1793.0,Baja Actividad,Alto Sedentarismo,,,
1844505072,2016-04-18,4597.0,303999996185303.0,0.0,0.479999989271164,255999994277954.0,0.0,0.0,12,217,1211,1814.0,Baja Actividad,Alto Sedentarismo,,,
1844505072,2016-04-19,197.0,0.129999995231628,0.0,0.0,0.129999995231628,0.0,0.0,0,10,1430,1366.0,Baja Actividad,Alto Sedentarismo,,,
1844505072,2016-04-20,8.0,0.0099999997764825,0.0,0.0,0.0099999997764825,0.0,0.0,0,1,1439,1349.0,Baja Actividad,Alto Sedentarismo,,,
1844505072,2016-04-21,8054.0,532000017166138.0,0.119999997317791,0.519999980926514,467999982833862.0,0.0,2.0,13,308,1117,2062.0,Baja Actividad,Alto Sedentarismo,,,
1844505072,2016-04-22,5372.0,354999995231628.0,0.0,0.0,354999995231628.0,0.0,0.0,0,220,1220,1827.0,Baja Actividad,Alto Sedentarismo,,,
1844505072,2016-04-23,3570.0,235999989509583.0,0.0,0.0,235999989509583.0,0.0,0.0,0,139,1301,1645.0,Baja Actividad,Alto Sedentarismo,,,
1844505072,2016-04-27,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1439,1348.0,Baja Actividad,Alto Sedentarismo,,,
1844505072,2016-04-28,6907.0,457000017166138.0,0.0,0.0,455999994277954.0,0.0,0.0,0,302,1138,1992.0,Baja Actividad,Alto Sedentarismo,,,
1844505072,2016-04-29,4920.0,3.25,0.0,0.0,3.25,0.0,0.0,0,247,1082,1856.0,Baja Actividad,Alto Sedentarismo,,,
1844505072,2016-04-30,4014.0,267000007629395.0,0.0,0.0,265000009536743.0,0.0,0.0,0,184,218,1763.0,Baja Actividad,Bajo Sedentarismo,722.0,961.0,0.75
1844505072,2016-01-05,2573.0,170000004768372.0,0.0,0.259999990463257,145000004768372.0,0.0,0.0,7,75,585,1541.0,Baja Actividad,Bajo Sedentarismo,,,
1844505072,2016-03-05,4059.0,26800000667572.0,0.0,0.0,26800000667572.0,0.0,0.0,0,184,1256,1742.0,Baja Actividad,Alto Sedentarismo,,,
1844505072,2016-04-05,2080.0,137000000476837.0,0.0,0.0,137000000476837.0,0.0,0.0,0,87,1353,1549.0,Baja Actividad,Alto Sedentarismo,,,
1844505072,2016-05-05,2237.0,148000001907349.0,0.0,0.0,148000001907349.0,0.0,0.0,0,120,1320,1589.0,Baja Actividad,Alto Sedentarismo,,,
1844505072,2016-06-05,44.0,0.0299999993294477,0.0,0.0,0.0299999993294477,0.0,0.0,0,2,1438,1351.0,Baja Actividad,Alto Sedentarismo,,,
1844505072,2016-12-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,711,665.0,Baja Actividad,Alto Sedentarismo,,,
1927972279,2016-12-04,678.0,0.469999998807907,0.0,0.0,0.469999998807907,0.0,0.0,0,55,734,2220.0,Baja Actividad,Alto Sedentarismo,,,
1927972279,2016-04-13,356.0,0.25,0.0,0.0,0.25,0.0,0.0,0,32,986,2151.0,Baja Actividad,Alto Sedentarismo,398.0,422.0,0.94
1927972279,2016-04-14,2163.0,1.5,0.0,0.400000005960464,110000002384186.0,0.0,0.0,9,88,1292,2383.0,Baja Actividad,Alto Sedentarismo,,,
1927972279,2016-04-15,980.0,0.680000007152557,0.0,0.0,0.680000007152557,0.0,0.0,0,51,941,2221.0,Baja Actividad,Alto Sedentarismo,475.0,499.0,0.95
1927972279,2016-04-18,244.0,0.170000001788139,0.0,0.0,0.170000001788139,0.0,0.0,0,17,1423,2111.0,Baja Actividad,Alto Sedentarismo,,,
1927972279,2016-04-22,149.0,0.100000001490116,0.0,0.0,0.100000001490116,0.0,0.0,0,10,1430,2093.0,Baja Actividad,Alto Sedentarismo,,,
1927972279,2016-04-23,2945.0,203999996185303.0,0.0,0.0,203999996185303.0,0.0,0.0,0,145,1295,2499.0,Baja Actividad,Alto Sedentarismo,,,
1927972279,2016-04-24,2090.0,145000004768372.0,0.0700000002980232,0.239999994635582,113999998569489.0,0.0,1.0,6,75,1358,2324.0,Baja Actividad,Alto Sedentarismo,,,
1927972279,2016-04-25,152.0,0.109999999403954,0.0,0.0,0.109999999403954,0.0,0.0,0,12,1303,2100.0,Baja Actividad,Alto Sedentarismo,,,
1927972279,2016-04-26,3761.0,259999990463257.0,0.0,0.0,259999990463257.0,0.0,0.0,0,192,1058,2638.0,Baja Actividad,Alto Sedentarismo,296.0,315.0,0.94
1927972279,2016-04-28,1675.0,11599999666214.0,0.0,0.0,11599999666214.0,0.0,0.0,0,95,1167,2351.0,Baja Actividad,Alto Sedentarismo,166.0,178.0,0.93
1927972279,2016-01-05,2704.0,187000000476837.0,100999999046326.0,0.0299999993294477,0.829999983310699,0.0,14.0,1,70,1355,2411.0,Baja Actividad,Alto Sedentarismo,,,
1927972279,2016-02-05,3790.0,261999988555908.0,11599999666214.0,0.300000011920929,11599999666214.0,0.0,16.0,8,94,1322,2505.0,Baja Actividad,Alto Sedentarismo,,,
1927972279,2016-03-05,1326.0,0.920000016689301,0.730000019073486,0.0,0.180000007152557,0.0,10.0,0,17,1413,2195.0,Baja Actividad,Alto Sedentarismo,,,
1927972279,2016-04-05,1786.0,124000000953674.0,0.0,0.0,124000000953674.0,0.0,0.0,0,87,1353,2338.0,Baja Actividad,Alto Sedentarismo,,,
1927972279,2016-06-05,2091.0,145000004768372.0,0.0,0.0,145000004768372.0,0.0,0.0,0,108,1332,2383.0,Baja Actividad,Alto Sedentarismo,,,
1927972279,2016-07-05,1510.0,103999996185303.0,0.0,0.0,103999996185303.0,0.0,0.0,0,48,1392,2229.0,Baja Actividad,Alto Sedentarismo,,,
1927972279,2016-12-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,966,1383.0,Baja Actividad,Alto Sedentarismo,,,
2022484408,2016-12-04,11875.0,834000015258789.0,330999994277954.0,0.769999980926514,426000022888184.0,0.0,42.0,14,227,1157,2390.0,Alta Actividad,Alto Sedentarismo,,,
2022484408,2016-04-13,12024.0,8.5,299000000953674.0,0.100000001490116,540999984741211.0,0.0,43.0,5,292,1100,2601.0,Alta Actividad,Alto Sedentarismo,,,
2022484408,2016-04-14,10690.0,7.5,248000001907349.0,0.209999993443489,482000017166138.0,0.0,32.0,3,257,1148,2312.0,Alta Actividad,Alto Sedentarismo,,,
2022484408,2016-04-15,11034.0,802999973297119.0,194000005722046.0,0.310000002384186,578000020980835.0,0.0,27.0,9,282,1122,2525.0,Alta Actividad,Alto Sedentarismo,,,
2022484408,2016-04-16,10100.0,709000015258789.0,315000009536743.0,0.550000011920929,339000010490417.0,0.0,41.0,11,151,1237,2177.0,Alta Actividad,Alto Sedentarismo,,,
2022484408,2016-04-17,15112.0,113999996185303.0,386999988555908.0,0.660000026226044,688000011444092.0,0.0,28.0,29,331,1052,2782.0,Alta Actividad,Alto Sedentarismo,,,
2022484408,2016-04-18,14131.0,100699996948242.0,364000010490417.0,0.119999997317791,630000019073486.0,0.0,48.0,3,311,1078,2770.0,Alta Actividad,Alto Sedentarismo,,,
2022484408,2016-04-19,11548.0,852999973297119.0,328999996185303.0,0.239999994635582,5.0,0.0,31.0,7,250,1152,2489.0,Alta Actividad,Alto Sedentarismo,,,
2022484408,2016-04-20,15112.0,106700000762939.0,333999991416931.0,192999994754791.0,540000009536743.0,0.0,48.0,63,276,1053,2897.0,Alta Actividad,Alto Sedentarismo,,,
2022484408,2016-04-21,12453.0,873999977111816.0,332999992370605.0,111000001430511.0,430999994277954.0,0.0,87.5,53,255,1028,3158.0,Alta Actividad,Alto Sedentarismo,,,
2022484408,2016-04-22,12954.0,932999992370605.0,442999982833862.0,0.419999986886978,446999979019165.0,0.0,52.0,10,273,1105,2638.0,Alta Actividad,Alto Sedentarismo,,,
2022484408,2016-04-23,6001.0,421000003814697.0,0.0,0.0,421000003814697.0,0.0,0.0,0,249,1191,2069.0,Baja Actividad,Alto Sedentarismo,,,
2022484408,2016-04-24,13481.0,102799997329712.0,455000019073486.0,114999997615814.0,457999992370605.0,0.0,37.0,26,216,1161,2529.0,Alta Actividad,Alto Sedentarismo,,,
2022484408,2016-04-25,11369.0,801000022888184.0,332999992370605.0,0.219999998807907,446000003814697.0,0.0,44.0,8,217,1171,2470.0,Alta Actividad,Alto Sedentarismo,,,
2022484408,2016-04-26,10119.0,719000005722046.0,142999994754791.0,0.660000026226044,51100001335144.0,0.0,55.0,24,275,1086,2793.0,Alta Actividad,Alto Sedentarismo,,,
2022484408,2016-04-27,10159.0,713000011444092.0,103999996185303.0,0.970000028610229,511999988555908.0,0.0,19.0,20,282,1119,2463.0,Alta Actividad,Alto Sedentarismo,,,
2022484408,2016-04-28,10140.0,711999988555908.0,0.409999996423721,133000004291534.0,53899998664856.0,0.0,6.0,20,291,1123,2296.0,Alta Actividad,Alto Sedentarismo,,,
2022484408,2016-04-29,10245.0,719000005722046.0,0.479999989271164,121000003814697.0,5.5,0.0,21.0,40,281,1098,2611.0,Alta Actividad,Alto Sedentarismo,,,
2022484408,2016-04-30,18387.0,129099998474121.0,0.939999997615814,139999997615814.0,105699996948242.0,0.0,13.0,23,361,1043,2732.0,Alta Actividad,Alto Sedentarismo,,,
2022484408,2016-01-05,10538.0,740000009536743.0,194000005722046.0,0.959999978542328,4.5,0.0,25.0,28,245,1142,2380.0,Alta Actividad,Alto Sedentarismo,,,
2022484408,2016-02-05,10379.0,728999996185303.0,260999989509583.0,0.340000003576279,432999992370605.0,0.0,36.0,8,277,1119,2473.0,Alta Actividad,Alto Sedentarismo,,,
2022484408,2016-03-05,12183.0,873999977111816.0,399000000953674.0,0.46000000834465,428000020980835.0,0.0,72.0,14,250,1104,2752.0,Alta Actividad,Alto Sedentarismo,,,
